,lncRNA_name,lncRNA_score,lncRNA_label
6799,LINC01978,0.9994126558303833,0.0
6800,AC018541.1,0.9994124174118042,0.0
6801,AL356123.2,0.9994114637374878,0.0
6802,LINC02490,0.99941086769104,0.0
6803,AC025419.1,0.9994101524353027,0.0
6804,AC105384.1,0.9994099140167236,0.0
6805,AC073174.1,0.9994094371795654,0.0
6806,LINC01831,0.9994090795516968,0.0
6807,AC026461.2,0.9994083642959595,0.0
6808,AL137009.1,0.9994074106216431,0.0
6809,AL645608.7,0.9994072914123535,0.0
6810,AC100814.1,0.9994069337844849,0.0
6811,AC067838.1,0.9994068145751953,0.0
6812,AL049629.1,0.9994065761566162,0.0
6813,AC016924.1,0.9994059801101685,0.0
6814,AC010359.2,0.9994051456451416,0.0
6815,ELF3-AS1,0.999404788017273,1.0
6816,AC009812.1,0.9994044303894043,0.0
6817,LINC02417,0.9994041919708252,0.0
6818,AL591895.1,0.9994041919708252,0.0
6819,LINC02294,0.9994038343429565,0.0
6820,AC114291.1,0.999403715133667,0.0
6821,AL161645.2,0.999403715133667,0.0
6822,AC087277.2,0.9994033575057983,0.0
6823,LINC02416,0.9994032382965088,0.0
6824,AC112721.2,0.9994028806686401,0.0
6825,AP006285.1,0.9994021654129028,0.0
6826,SUGCT-AS1,0.9994020462036133,0.0
6827,AP000695.2,0.9994018077850342,0.0
6828,AC020658.5,0.9994015693664551,0.0
6829,AL135746.1,0.9994014501571655,0.0
6830,LINC02038,0.9994004964828491,0.0
6831,LINC02471,0.9993991851806641,0.0
6832,AL033519.4,0.9993987083435059,0.0
6833,AC025062.3,0.9993985891342163,0.0
6834,AL355102.4,0.9993983507156372,0.0
6835,LINC02159,0.9993982315063477,0.0
6836,AC012065.2,0.9993982315063477,0.0
6837,COA6-AS1,0.999397873878479,0.0
6838,LNCTAM34A,0.9993976354598999,0.0
6839,AL359704.2,0.9993976354598999,0.0
6840,AC039056.2,0.9993970394134521,0.0
6841,LINC01789,0.9993969202041626,0.0
6842,PRRT3-AS1,0.9993966817855835,1.0
6843,AC104532.2,0.9993964433670044,0.0
6844,AC026803.3,0.9993963241577148,0.0
6845,SNHG19,0.9993960857391357,1.0
6846,LINC01983,0.9993957281112671,0.0
6847,AC106772.2,0.9993956089019775,0.0
6848,AC027682.6,0.9993956089019775,0.0
6849,AC092813.2,0.9993952512741089,0.0
6850,AC055874.1,0.9993946552276611,0.0
6851,LINC02428,0.9993941783905029,0.0
6852,AC009093.5,0.9993938207626343,0.0
6853,ANK3-DT,0.9993935823440552,0.0
6854,HAO2-IT1,0.9993926286697388,0.0
6855,AL121956.7,0.9993914365768433,0.0
6856,AC017000.1,0.9993914365768433,0.0
6857,AC027796.4,0.9993913173675537,0.0
6858,Z98745.2,0.9993910789489746,0.0
6859,RFX5-AS1,0.9993903636932373,0.0
6860,AL135785.1,0.9993900060653687,0.0
6861,AC110813.1,0.9993896484375,0.0
6862,AC026356.1,0.9993894100189209,1.0
6863,AC120036.4,0.9993892908096313,0.0
6864,AC006441.4,0.9993888139724731,0.0
6865,LINC01679,0.999388575553894,0.0
6866,AP001330.4,0.9993882179260254,0.0
6867,AC021016.1,0.9993871450424194,0.0
6868,AC090227.3,0.9993865489959717,0.0
6869,AC092652.1,0.9993863105773926,0.0
6870,LINC01765,0.9993857145309448,0.0
6871,LINC01827,0.9993852376937866,0.0
6872,AC107952.2,0.9993851184844971,0.0
6873,AC002401.1,0.9993851184844971,0.0
6874,LINC01976,0.999384880065918,0.0
6875,LINC02754,0.9993844032287598,0.0
6876,AC027458.1,0.9993842840194702,0.0
6877,AC124016.2,0.9993834495544434,0.0
6878,AL929091.1,0.9993830919265747,0.0
6879,ETV7-AS1,0.9993826150894165,0.0
6880,AC020763.1,0.9993822574615479,0.0
6881,AL157931.1,0.999381422996521,0.0
6882,AC113346.1,0.999381422996521,0.0
6883,AC005632.3,0.9993809461593628,0.0
6884,LINC01489,0.9993805885314941,0.0
6885,AC091729.2,0.999380350112915,0.0
6886,AC023825.2,0.9993802309036255,0.0
6887,AC002116.2,0.9993802309036255,0.0
6888,AL360219.1,0.9993799924850464,0.0
6889,AC018529.1,0.9993798732757568,0.0
6890,LINC02224,0.9993797540664673,0.0
6891,AC073046.1,0.9993793964385986,0.0
6892,AC239584.1,0.9993789196014404,0.0
6893,AC020779.2,0.9993782043457031,0.0
6894,AC130456.2,0.9993782043457031,0.0
6895,FP236383.5,0.9993767142295837,0.0
6896,AC002091.2,0.9993764758110046,0.0
6897,PTOV1-AS2,0.9993764758110046,0.0
6898,AC006230.1,0.9993762373924255,0.0
6899,AC060766.4,0.9993759989738464,0.0
6900,LINC02303,0.9993759989738464,0.0
6901,LINC02253,0.9993758797645569,0.0
6902,AL354714.3,0.9993751645088196,0.0
6903,AL008733.1,0.9993749260902405,0.0
6904,AC107021.2,0.9993742108345032,0.0
6905,AC009570.2,0.9993738532066345,0.0
6906,AC007728.3,0.9993736147880554,0.0
6907,PANK2-AS1,0.9993736147880554,0.0
6908,AL161668.4,0.9993733763694763,0.0
6909,AC010210.1,0.9993732571601868,0.0
6910,AL161740.1,0.9993728995323181,0.0
6911,AL035467.2,0.999372661113739,0.0
6912,AC021613.3,0.9993719458580017,0.0
6913,SAPCD1-AS1,0.9993718266487122,0.0
6914,U91324.1,0.9993715882301331,0.0
6915,OVOL1-AS1,0.9993711113929749,0.0
6916,AC012640.2,0.9993709921836853,0.0
6917,AC023908.3,0.9993707537651062,0.0
6918,AC073283.2,0.9993705153465271,0.0
6919,AC120498.2,0.9993705153465271,0.0
6920,AC016999.1,0.9993703961372375,0.0
6921,AC003965.2,0.9993701577186584,0.0
6922,LINC02137,0.9993700385093689,0.0
6923,AC079340.2,0.9993696808815002,0.0
6924,AC006960.2,0.999369204044342,0.0
6925,GACAT2,0.9993690848350525,0.0
6926,AC068672.2,0.9993689656257629,0.0
6927,AL121796.1,0.9993688464164734,0.0
6928,AC022306.2,0.9993684887886047,0.0
6929,LINC02345,0.9993680119514465,0.0
6930,AC245041.2,0.999367892742157,0.0
6931,AL162424.1,0.9993676543235779,0.0
6932,LINC02404,0.9993675351142883,0.0
6933,AL133334.1,0.9993674159049988,0.0
6934,AC084398.2,0.9993670582771301,0.0
6935,MAN2A1-DT,0.9993665814399719,0.0
6936,AC099552.5,0.9993665814399719,0.0
6937,NAV2-AS3,0.9993665814399719,0.0
6938,EML4-AS1,0.9993664622306824,0.0
6939,AC104958.2,0.9993663430213928,1.0
6940,LINC02864,0.9993659853935242,0.0
6941,LINC02296,0.9993659853935242,0.0
6942,AC092436.3,0.9993658661842346,0.0
6943,AC113349.1,0.9993657469749451,0.0
6944,AC105290.1,0.9993657469749451,0.0
6945,AC019069.1,0.9993657469749451,0.0
6946,AL049836.1,0.999365508556366,0.0
6947,FP671120.7,0.9993651509284973,0.0
6948,AC108749.1,0.9993650317192078,0.0
6949,AC116317.1,0.9993650317192078,0.0
6950,PPM1K-DT,0.9993647933006287,0.0
6951,AC137894.1,0.9993645548820496,0.0
6952,AL121790.2,0.9993645548820496,0.0
6953,AL353764.1,0.9993643164634705,0.0
6954,AC108174.1,0.9993638396263123,0.0
6955,AP003469.2,0.9993637204170227,0.0
6956,AC009035.1,0.999363362789154,0.0
6957,AC004832.5,0.999363362789154,0.0
6958,AC137932.1,0.9993630051612854,0.0
6959,AC011445.1,0.9993627667427063,0.0
6960,AL592494.1,0.9993627667427063,0.0
6961,AC012307.1,0.9993622899055481,0.0
6962,AC017007.5,0.9993621706962585,0.0
6963,AL354892.2,0.9993621706962585,0.0
6964,AL109920.1,0.9993618130683899,0.0
6965,AC019080.4,0.9993615746498108,0.0
6966,AC011944.1,0.9993610978126526,0.0
6967,AC099521.3,0.999360978603363,0.0
6968,MICB-DT,0.9993607401847839,0.0
6969,AC134312.6,0.9993606209754944,0.0
6970,AC023090.1,0.9993605017662048,0.0
6971,C2orf91,0.9993605017662048,0.0
6972,AC022509.2,0.9993603825569153,0.0
6973,AL078582.1,0.9993602633476257,0.0
6974,AC107050.1,0.9993601441383362,0.0
6975,AC073840.1,0.9993597865104675,0.0
6976,AC130371.2,0.9993595480918884,0.0
6977,AC018695.3,0.9993594288825989,0.0
6978,AUXG01000058.1,0.9993590712547302,0.0
6979,AC004943.3,0.9993584752082825,0.0
6980,CEROX1,0.9993583559989929,0.0
6981,AP001994.3,0.9993583559989929,0.0
6982,AC108053.1,0.9993578791618347,0.0
6983,AL590617.2,0.9993577599525452,0.0
6984,AC018695.2,0.9993571639060974,0.0
6985,AL022724.3,0.9993565678596497,0.0
6986,AC007383.1,0.999356210231781,0.0
6987,AL009178.3,0.9993558526039124,0.0
6988,AC002401.4,0.9993558526039124,0.0
6989,AC007298.2,0.9993558526039124,0.0
6990,AC138028.6,0.9993556141853333,0.0
6991,AP001107.9,0.9993554949760437,0.0
6992,AC097382.3,0.9993553757667542,0.0
6993,AC113189.3,0.9993547797203064,0.0
6994,AC007877.1,0.9993547797203064,0.0
6995,AC104063.1,0.9993545413017273,0.0
6996,AL162400.2,0.9993544220924377,0.0
6997,AC139720.2,0.9993541836738586,0.0
6998,AC132192.2,0.9993540644645691,0.0
6999,AC007497.1,0.9993540644645691,0.0
7000,AC136475.7,0.9993539452552795,0.0
7001,AC092894.1,0.9993539452552795,0.0
7002,SOS1-IT1,0.99935382604599,0.0
7003,AC005062.1,0.9993532299995422,0.0
7004,AL078590.2,0.9993531107902527,0.0
7005,LINC02126,0.9993529915809631,0.0
7006,LINC02772,0.999352753162384,0.0
7007,AC108673.3,0.9993523955345154,0.0
7008,AP001037.1,0.9993523955345154,0.0
7009,AC092354.2,0.9993523955345154,0.0
7010,AC068792.1,0.9993522763252258,0.0
7011,AC015922.2,0.9993522763252258,0.0
7012,AC009237.15,0.9993521571159363,0.0
7013,AC068189.1,0.9993520379066467,0.0
7014,AL353622.1,0.9993519186973572,0.0
7015,AL117382.1,0.9993517994880676,0.0
7016,AC108451.2,0.9993517994880676,0.0
7017,RPS6KA2-IT1,0.9993515610694885,0.0
7018,AC093725.2,0.9993510842323303,0.0
7019,AL354714.1,0.9993510842323303,0.0
7020,THCAT158,0.9993510842323303,0.0
7021,LINC01357,0.9993510842323303,0.0
7022,AC105460.2,0.9993508458137512,0.0
7023,LINC01928,0.9993506073951721,0.0
7024,AC021146.12,0.9993504881858826,0.0
7025,NINJ2-AS1,0.9993501305580139,0.0
7026,AC008759.3,0.9993501305580139,0.0
7027,AL121992.3,0.9993500113487244,0.0
7028,AL611929.1,0.9993500113487244,0.0
7029,AC022165.1,0.9993497729301453,0.0
7030,AL669831.7,0.9993495345115662,0.0
7031,AL357507.1,0.9993494153022766,0.0
7032,AC108516.1,0.9993491768836975,0.0
7033,AC078983.1,0.9993485808372498,0.0
7034,LINC02278,0.9993485808372498,0.0
7035,AC026704.1,0.9993483424186707,0.0
7036,C5orf67,0.9993482232093811,0.0
7037,AC022405.1,0.999347984790802,0.0
7038,AC005392.2,0.9993476271629333,0.0
7039,AC010501.2,0.9993471503257751,0.0
7040,AC079766.1,0.9993471503257751,0.0
7041,MIR4280HG,0.9993467926979065,0.0
7042,AC004540.2,0.9993466734886169,0.0
7043,AL136418.1,0.9993466734886169,0.0
7044,AC097709.1,0.9993463158607483,0.0
7045,AC010536.1,0.9993460774421692,0.0
7046,AC008972.2,0.9993458390235901,0.0
7047,AC090181.2,0.9993458390235901,0.0
7048,AC027627.1,0.9993457198143005,0.0
7049,LINC01509,0.9993457198143005,0.0
7050,AC104383.1,0.9993454813957214,0.0
7051,AC092120.1,0.9993453621864319,0.0
7052,AC112484.1,0.9993452429771423,0.0
7053,AC046195.1,0.9993452429771423,0.0
7054,AC097518.1,0.9993450045585632,0.0
7055,AL139275.2,0.9993450045585632,0.0
7056,AC121761.1,0.9993450045585632,0.0
7057,LINC02434,0.9993447661399841,0.0
7058,AC068722.2,0.999344527721405,0.0
7059,AL358613.2,0.9993442893028259,0.0
7060,AC092353.2,0.9993441700935364,0.0
7061,AC098679.5,0.9993441700935364,0.0
7062,AL356218.2,0.9993436932563782,0.0
7063,AC011591.1,0.9993436932563782,0.0
7064,AC138150.2,0.9993434548377991,0.0
7065,AC019077.1,0.9993433356285095,0.0
7066,SCTR-AS1,0.99934321641922,0.0
7067,AC025431.1,0.9993429780006409,0.0
7068,AC008514.1,0.9993429780006409,0.0
7069,LINC02683,0.9993429780006409,0.0
7070,AC073050.1,0.9993428587913513,0.0
7071,AL354872.1,0.9993428587913513,0.0
7072,LINC01556,0.9993428587913513,0.0
7073,AC087588.1,0.9993427395820618,0.0
7074,AC091588.3,0.9993426203727722,0.0
7075,COPDA1,0.9993426203727722,0.0
7076,AC146944.2,0.9993426203727722,0.0
7077,AC091043.1,0.9993423819541931,0.0
7078,AC092296.1,0.9993419051170349,0.0
7079,LINC01758,0.9993419051170349,0.0
7080,AC069120.1,0.9993417859077454,0.0
7081,AC004637.1,0.9993414282798767,0.0
7082,AC084262.2,0.9993411898612976,0.0
7083,AC022167.4,0.9993410706520081,0.0
7084,AC009554.2,0.9993409514427185,0.0
7085,AC091588.1,0.999340832233429,0.0
7086,LINC02195,0.9993404746055603,0.0
7087,AC020703.1,0.9993404746055603,0.0
7088,AC139768.1,0.9993403553962708,0.0
7089,AC019080.1,0.9993403553962708,0.0
7090,AC022613.1,0.9993399977684021,0.0
7091,LINC01655,0.9993398785591125,0.0
7092,ST8SIA6-AS1,0.9993398785591125,1.0
7093,RNF207-AS1,0.999339759349823,0.0
7094,AC004908.1,0.9993396401405334,0.0
7095,LINC02708,0.9993394017219543,0.0
7096,PDE2A-AS2,0.9993391633033752,0.0
7097,BX322234.2,0.9993389248847961,0.0
7098,AC025287.2,0.9993384480476379,0.0
7099,AC007533.1,0.9993384480476379,0.0
7100,AC092120.3,0.9993383288383484,0.0
7101,AC011611.2,0.9993382096290588,0.0
7102,AL512598.1,0.9993380904197693,0.0
7103,AC012123.1,0.9993378520011902,0.0
7104,AC108516.2,0.9993376135826111,0.0
7105,AC018695.8,0.9993376135826111,0.0
7106,AC009166.3,0.9993376135826111,0.0
7107,AC010273.3,0.9993376135826111,0.0
7108,AC068282.2,0.9993376135826111,0.0
7109,AC099552.3,0.9993374943733215,0.0
7110,AC009084.1,0.9993374943733215,0.0
7111,C2orf27A,0.9993374943733215,0.0
7112,AL356364.1,0.999337375164032,0.0
7113,AC133540.1,0.999337375164032,0.0
7114,AC015849.3,0.9993372559547424,0.0
7115,ADCY6-DT,0.9993372559547424,0.0
7116,AL391834.2,0.9993372559547424,0.0
7117,AL390719.3,0.9993371367454529,0.0
7118,AC009974.1,0.9993368983268738,0.0
7119,AL683807.1,0.9993366599082947,0.0
7120,AC010359.3,0.9993366599082947,0.0
7121,AP002008.4,0.9993361830711365,0.0
7122,AC073648.7,0.9993361830711365,0.0
7123,GSTCD-AS1,0.9993357062339783,0.0
7124,DOCK8-AS1,0.9993351101875305,0.0
7125,AL023693.1,0.9993347525596619,0.0
7126,AC009961.3,0.9993347525596619,0.0
7127,AC009137.2,0.9993347525596619,0.0
7128,AC044802.2,0.9993345141410828,0.0
7129,AC005081.1,0.9993342757225037,0.0
7130,AL121999.1,0.9993340373039246,0.0
7131,AC016747.1,0.999333918094635,0.0
7132,AC004466.3,0.999333918094635,0.0
7133,AC025423.1,0.9993337988853455,0.0
7134,AL133330.1,0.9993336796760559,0.0
7135,CSRP3-AS1,0.9993334412574768,0.0
7136,HHLA3,0.9993334412574768,0.0
7137,ELAVL4-AS1,0.9993334412574768,0.0
7138,ADGRD1-AS1,0.9993333220481873,0.0
7139,AC046158.1,0.9993333220481873,0.0
7140,AC021744.1,0.9993332028388977,1.0
7141,AC107072.1,0.9993330836296082,0.0
7142,AC087477.4,0.9993330836296082,0.0
7143,AC073336.1,0.9993330836296082,0.0
7144,AC096751.2,0.999332845211029,0.0
7145,AC017104.1,0.999332845211029,0.0
7146,Z82185.1,0.999332845211029,0.0
7147,AC107959.1,0.99933260679245,0.0
7148,AL133260.2,0.9993324875831604,0.0
7149,LINC02450,0.9993323683738708,0.0
7150,AC092376.3,0.9993323683738708,0.0
7151,AC004832.1,0.9993322491645813,0.0
7152,EDIL3-DT,0.9993322491645813,0.0
7153,AC084741.1,0.9993321299552917,0.0
7154,AC103691.1,0.9993320107460022,0.0
7155,AC022463.1,0.9993320107460022,0.0
7156,AC008592.4,0.9993318915367126,0.0
7157,AC079226.1,0.9993318915367126,0.0
7158,TEMN3-AS1,0.9993318915367126,0.0
7159,AC097375.1,0.9993317723274231,0.0
7160,AC022211.1,0.9993317723274231,0.0
7161,AP006621.1,0.9993314743041992,0.0
7162,AC109462.2,0.9993313550949097,0.0
7163,AC092296.4,0.9993313550949097,0.0
7164,AC098487.1,0.9993313550949097,0.0
7165,AC116025.1,0.9993312358856201,0.0
7166,AC012379.1,0.9993311166763306,0.0
7167,AC093840.2,0.9993307590484619,0.0
7168,LINC02462,0.9993306398391724,0.0
7169,BEAN1-AS1,0.9993306398391724,0.0
7170,AL358976.1,0.9993305206298828,0.0
7171,AC107208.1,0.9993305206298828,0.0
7172,AC019193.4,0.9993304014205933,0.0
7173,GABPB1-IT1,0.9993302822113037,0.0
7174,AL390778.2,0.9993302822113037,0.0
7175,AL445493.3,0.9993300437927246,0.0
7176,AC079226.2,0.9993298053741455,0.0
7177,LINC02065,0.9993294477462769,0.0
7178,AC109517.1,0.9993294477462769,0.0
7179,AC096747.1,0.9993293285369873,0.0
7180,AC007608.2,0.9993290901184082,0.0
7181,AC106742.1,0.9993289709091187,0.0
7182,AL355881.1,0.9993289709091187,0.0
7183,AC026116.1,0.9993288516998291,0.0
7184,AC020661.3,0.9993288516998291,0.0
7185,AC097716.1,0.9993287324905396,0.0
7186,AL136307.1,0.9993287324905396,0.0
7187,AC008434.1,0.99932861328125,0.0
7188,AC012511.1,0.9993284940719604,0.0
7189,AC084026.1,0.9993284940719604,0.0
7190,AL357075.2,0.9993283748626709,0.0
7191,AC106052.1,0.9993283748626709,0.0
7192,AC006026.3,0.9993282556533813,0.0
7193,AC114798.1,0.9993280172348022,0.0
7194,AC097654.1,0.9993278980255127,0.0
7195,AC136285.2,0.9993277788162231,0.0
7196,AC121161.2,0.9993276596069336,0.0
7197,AL121899.4,0.9993276596069336,0.0
7198,C15orf54,0.9993274211883545,0.0
7199,AC018558.7,0.9993273019790649,0.0
7200,AL031123.4,0.9993273019790649,0.0
7201,AC104971.1,0.9993270635604858,0.0
7202,AP000866.2,0.9993270635604858,0.0
7203,AL031291.1,0.9993269443511963,0.0
7204,AC012378.2,0.9993268251419067,0.0
7205,AL365181.4,0.9993268251419067,0.0
7206,AP001994.2,0.9993267059326172,0.0
7207,AC104803.1,0.9993267059326172,0.0
7208,AL158211.1,0.9993267059326172,0.0
7209,AC025160.1,0.9993265867233276,0.0
7210,AC023424.2,0.9993265867233276,0.0
7211,LINC02233,0.9993264675140381,0.0
7212,AL138749.1,0.9993263483047485,0.0
7213,AP000763.3,0.9993263483047485,0.0
7214,LINC02766,0.999326229095459,0.0
7215,AC111152.2,0.9993261098861694,0.0
7216,AC021127.1,0.9993261098861694,0.0
7217,AC108169.1,0.9993258714675903,0.0
7218,AC078860.3,0.9993258714675903,0.0
7219,AC022325.2,0.9993257522583008,0.0
7220,AC109462.1,0.9993257522583008,0.0
7221,LINC01099,0.9993256330490112,0.0
7222,AC097518.2,0.9993255138397217,0.0
7223,AC010551.1,0.9993253946304321,0.0
7224,AC004551.1,0.9993253946304321,0.0
7225,AC074344.2,0.999325156211853,0.0
7226,AC093523.1,0.9993250370025635,0.0
7227,AC025766.1,0.9993250370025635,0.0
7228,AC096996.2,0.9993249177932739,0.0
7229,AC022400.2,0.9993247985839844,0.0
7230,AC009054.1,0.9993246793746948,0.0
7231,AL450992.3,0.9993246793746948,0.0
7232,AC007342.1,0.9993244409561157,0.0
7233,AC009806.1,0.9993244409561157,0.0
7234,AC108477.1,0.9993242025375366,0.0
7235,AC009268.2,0.9993239641189575,0.0
7236,AC136285.3,0.9993239641189575,0.0
7237,LINC02172,0.9993239641189575,0.0
7238,AC020661.2,0.999323844909668,0.0
7239,AL391095.2,0.999323844909668,0.0
7240,AC140118.2,0.999323844909668,0.0
7241,AC010173.1,0.9993236064910889,0.0
7242,AC096659.1,0.9993236064910889,0.0
7243,AL161449.2,0.9993234872817993,0.0
7244,AC137932.2,0.9993233680725098,0.0
7245,LINC02435,0.9993232488632202,0.0
7246,AC062015.1,0.9993228912353516,0.0
7247,AL137003.1,0.9993228912353516,0.0
7248,AC093763.1,0.9993228912353516,0.0
7249,AC126696.3,0.9993228912353516,0.0
7250,LINC02829,0.999322772026062,0.0
7251,AC068707.1,0.999322772026062,0.0
7252,AC139887.5,0.9993226528167725,0.0
7253,LINC02374,0.9993225336074829,0.0
7254,AC139834.1,0.9993225336074829,0.0
7255,AC108046.1,0.9993222951889038,0.0
7256,AC109133.1,0.9993221759796143,0.0
7257,AC008883.3,0.9993221759796143,0.0
7258,AL033527.2,0.9993221759796143,0.0
7259,LINC02229,0.9993220567703247,0.0
7260,LINC02514,0.9993218183517456,0.0
7261,AC068580.5,0.999321699142456,0.0
7262,AC027338.2,0.999321460723877,0.0
7263,AC080078.2,0.999321460723877,0.0
7264,AC022506.2,0.9993213415145874,0.0
7265,AC018557.2,0.9993213415145874,0.0
7266,AC018410.1,0.9993213415145874,0.0
7267,AC103563.2,0.9993209838867188,0.0
7268,AC009567.1,0.9993208646774292,0.0
7269,AC008897.3,0.9993207454681396,0.0
7270,AC005865.2,0.9993207454681396,0.0
7271,AC011465.1,0.9993207454681396,0.0
7272,AL009177.1,0.9993206262588501,0.0
7273,AC092723.3,0.9993205070495605,0.0
7274,AC006197.2,0.999320387840271,0.0
7275,AC100849.1,0.999320387840271,0.0
7276,AL138759.1,0.9993201494216919,0.0
7277,AC108073.3,0.9993201494216919,0.0
7278,AC009108.2,0.9993201494216919,0.0
7279,AC073964.1,0.9993201494216919,0.0
7280,AC109462.3,0.9993200302124023,0.0
7281,AC097478.2,0.9993199110031128,0.0
7282,LINC02509,0.9993199110031128,0.0
7283,AC113615.2,0.9993197917938232,0.0
7284,AC140134.1,0.9993196725845337,0.0
7285,AC136285.1,0.9993196725845337,0.0
7286,AC026782.1,0.9993196725845337,0.0
7287,AC253576.2,0.9993195533752441,0.0
7288,AC040169.4,0.9993195533752441,0.0
7289,AC092143.2,0.9993194341659546,0.0
7290,AL035604.1,0.9993194341659546,0.0
7291,LINC01730,0.9993194341659546,0.0
7292,AC079298.2,0.999319314956665,0.0
7293,AC004554.1,0.9993191957473755,0.0
7294,AC092332.1,0.9993191957473755,0.0
7295,AC011586.2,0.9993191957473755,0.0
7296,AC026470.2,0.9993191957473755,0.0
7297,AC145141.2,0.9993189573287964,0.0
7298,AC007610.2,0.9993189573287964,0.0
7299,AC079600.3,0.9993189573287964,0.0
7300,SCG5-AS1,0.9993188381195068,0.0
7301,AC103879.1,0.9993188381195068,0.0
7302,AC080078.1,0.9993188381195068,0.0
7303,PRKG2-AS1,0.9993188381195068,0.0
7304,AC000061.1,0.9993187189102173,0.0
7305,AL121890.5,0.9993187189102173,0.0
7306,AC068724.1,0.9993187189102173,0.0
7307,AC010486.2,0.9993187189102173,0.0
7308,AC010487.1,0.9993185997009277,0.0
7309,AC099506.3,0.9993184804916382,0.0
7310,AC099506.1,0.9993184804916382,0.0
7311,LINC02360,0.9993184804916382,0.0
7312,AC105206.3,0.9993183612823486,0.0
7313,AC099487.2,0.9993183612823486,0.0
7314,LINC01605,0.9993183612823486,1.0
7315,AC019257.2,0.9993182420730591,0.0
7316,AC020891.3,0.9993181228637695,0.0
7317,AC097375.2,0.9993181228637695,0.0
7318,AC138781.1,0.99931800365448,0.0
7319,AC009145.2,0.99931800365448,0.0
7320,AC096736.1,0.99931800365448,0.0
7321,AL022318.1,0.99931800365448,0.0
7322,AC004158.1,0.99931800365448,0.0
7323,AC010789.2,0.9993178844451904,0.0
7324,AC084781.2,0.9993178844451904,0.0
7325,AC103702.2,0.9993178844451904,0.0
7326,AC145141.1,0.9993178844451904,0.0
7327,AC092673.1,0.9993177652359009,0.0
7328,AC021192.1,0.9993177652359009,0.0
7329,AC111197.1,0.9993176460266113,0.0
7330,AC097375.3,0.9993176460266113,0.0
7331,AC107031.1,0.9993176460266113,0.0
7332,AC097375.4,0.9993175268173218,0.0
7333,AC010319.3,0.9993175268173218,0.0
7334,LINC02633,0.9993175268173218,0.0
7335,AC138028.3,0.9993175268173218,0.0
7336,AC098680.1,0.9993175268173218,0.0
7337,AC083862.2,0.9993174076080322,0.0
7338,AC090164.4,0.9993174076080322,0.0
7339,AC018552.2,0.9993174076080322,0.0
7340,LINC02356,0.9993174076080322,0.0
7341,AC097375.5,0.9993172883987427,0.0
7342,AC087071.1,0.9993171691894531,0.0
7343,CU634019.5,0.9993171691894531,0.0
7344,AC090197.1,0.9993171691894531,0.0
7345,AC087273.1,0.9993171691894531,0.0
7346,AC093519.2,0.9993171691894531,0.0
7347,AC009063.3,0.9993171691894531,0.0
7348,AC020900.1,0.9993170499801636,0.0
7349,DIRC1,0.9993170499801636,0.0
7350,AC020978.2,0.9993170499801636,0.0
7351,AC087284.1,0.9993168115615845,0.0
7352,AC044798.1,0.9993168115615845,0.0
7353,AC094108.1,0.9993168115615845,0.0
7354,AC011092.3,0.9993168115615845,0.0
7355,FBXW7-AS1,0.9993168115615845,0.0
7356,AC097451.1,0.9993166923522949,0.0
7357,C2-AS1,0.9993165731430054,0.0
7358,AC112242.1,0.9993165731430054,0.0
7359,AL445190.1,0.9993165731430054,0.0
7360,LINC02357,0.9993165731430054,0.0
7361,LINC01386,0.9993165731430054,0.0
7362,AC017037.5,0.9993164539337158,0.0
7363,AC011139.1,0.9993164539337158,0.0
7364,AC079298.1,0.9993164539337158,0.0
7365,AL591069.1,0.9993164539337158,0.0
7366,AC108482.1,0.9993163347244263,0.0
7367,AC102945.1,0.9993163347244263,0.0
7368,AC087289.5,0.9993163347244263,0.0
7369,AC112242.2,0.9993163347244263,0.0
7370,AC013643.2,0.9993162155151367,0.0
7371,AC108063.2,0.9993162155151367,0.0
7372,AC097658.3,0.9993159770965576,0.0
7373,LINC01428,0.9993159770965576,0.0
7374,AC039056.1,0.9993158578872681,0.0
7375,AC074254.1,0.9993158578872681,0.0
7376,AC096736.2,0.9993158578872681,0.0
7377,AC025031.3,0.9993158578872681,0.0
7378,AC243964.3,0.9993157386779785,0.0
7379,AC127024.2,0.9993157386779785,0.0
7380,AC113143.1,0.999315619468689,0.0
7381,AC104407.1,0.999315619468689,0.0
7382,AL513185.1,0.999315619468689,0.0
7383,AC097521.1,0.999315619468689,0.0
7384,AC116667.2,0.9993155002593994,0.0
7385,AC079296.2,0.9993155002593994,0.0
7386,AC027544.2,0.9993153810501099,0.0
7387,AC097467.1,0.9993152618408203,0.0
7388,AC005532.1,0.9993152618408203,0.0
7389,LINC02108,0.9993152618408203,0.0
7390,AC108102.1,0.9993152618408203,0.0
7391,AC079340.3,0.9993151426315308,0.0
7392,Z98259.3,0.9993151426315308,0.0
7393,LINC02272,0.9993151426315308,0.0
7394,AC092718.9,0.9993151426315308,0.0
7395,AC092142.2,0.9993151426315308,0.0
7396,AC019254.1,0.9993150234222412,0.0
7397,AC108199.1,0.9993149042129517,0.0
7398,AC087894.3,0.9993147850036621,0.0
7399,AL713998.3,0.9993146657943726,0.0
7400,AC008852.1,0.9993146657943726,0.0
7401,AC093677.3,0.9993146657943726,0.0
7402,AC010551.3,0.9993143081665039,0.0
7403,AC116345.4,0.9993143081665039,0.0
7404,LINC02115,0.9993143081665039,0.0
7405,AC092720.1,0.9993141889572144,0.0
7406,AC097478.3,0.9993140697479248,0.0
